[2025-10-14T23:12:32.519+0530][15.372s][info][gc,phases   ] GC(15)   Post Evacuate Collection Set: 0.40ms
[2025-10-14T23:12:32.519+0530][15.372s][info][gc,phases   ] GC(15)   Other: 0.11ms
[2025-10-14T23:12:32.519+0530][15.372s][info][gc,heap     ] GC(15) Eden regions: 306->0(306)
[2025-10-14T23:12:32.519+0530][15.372s][info][gc,heap     ] GC(15) Survivor regions: 1->1(39)
[2025-10-14T23:12:32.519+0530][15.372s][info][gc,heap     ] GC(15) Old regions: 0->1
[2025-10-14T23:12:32.519+0530][15.372s][info][gc,heap     ] GC(15) Humongous regions: 0->0
[2025-10-14T23:12:32.519+0530][15.372s][info][gc,metaspace] GC(15) Metaspace: 295K(448K)->295K(448K) NonClass: 279K(320K)->279K(320K) Class: 16K(128K)->16K(128K)
[2025-10-14T23:12:32.519+0530][15.372s][info][gc          ] GC(15) Pause Young (Normal) (G1 Evacuation Pause) 306M->0M(512M) 2.117ms
[2025-10-14T23:12:32.519+0530][15.372s][info][gc,cpu      ] GC(15) User=0.00s Sys=0.00s Real=0.00s
[2025-10-14T23:12:33.855+0530][16.708s][info][gc,start    ] GC(16) Pause Young (Normal) (G1 Evacuation Pause)
[2025-10-14T23:12:33.856+0530][16.708s][info][gc,task     ] GC(16) Using 10 workers of 10 for evacuation
[2025-10-14T23:12:33.856+0530][16.709s][info][gc,phases   ] GC(16)   Pre Evacuate Collection Set: 0.15ms
[2025-10-14T23:12:33.856+0530][16.709s][info][gc,phases   ] GC(16)   Merge Heap Roots: 0.09ms
[2025-10-14T23:12:33.856+0530][16.709s][info][gc,phases   ] GC(16)   Evacuate Collection Set: 0.17ms
[2025-10-14T23:12:33.856+0530][16.709s][info][gc,phases   ] GC(16)   Post Evacuate Collection Set: 0.24ms
[2025-10-14T23:12:33.856+0530][16.709s][info][gc,phases   ] GC(16)   Other: 0.07ms
[2025-10-14T23:12:33.856+0530][16.709s][info][gc,heap     ] GC(16) Eden regions: 306->0(306)
[2025-10-14T23:12:33.856+0530][16.709s][info][gc,heap     ] GC(16) Survivor regions: 1->1(39)
[2025-10-14T23:12:33.856+0530][16.709s][info][gc,heap     ] GC(16) Old regions: 1->1
[2025-10-14T23:12:33.856+0530][16.709s][info][gc,heap     ] GC(16) Humongous regions: 0->0
[2025-10-14T23:12:33.856+0530][16.709s][info][gc,metaspace] GC(16) Metaspace: 295K(448K)->295K(448K) NonClass: 279K(320K)->279K(320K) Class: 16K(128K)->16K(128K)
[2025-10-14T23:12:33.856+0530][16.709s][info][gc          ] GC(16) Pause Young (Normal) (G1 Evacuation Pause) 306M->0M(512M) 0.972ms
[2025-10-14T23:12:33.856+0530][16.709s][info][gc,cpu      ] GC(16) User=0.00s Sys=0.00s Real=0.00s
[2025-10-14T23:12:35.214+0530][18.066s][info][gc,start    ] GC(17) Pause Young (Normal) (G1 Evacuation Pause)
[2025-10-14T23:12:35.214+0530][18.066s][info][gc,task     ] GC(17) Using 10 workers of 10 for evacuation
[2025-10-14T23:12:35.215+0530][18.067s][info][gc,phases   ] GC(17)   Pre Evacuate Collection Set: 0.16ms
[2025-10-14T23:12:35.215+0530][18.067s][info][gc,phases   ] GC(17)   Merge Heap Roots: 0.11ms
[2025-10-14T23:12:35.215+0530][18.067s][info][gc,phases   ] GC(17)   Evacuate Collection Set: 0.35ms
[2025-10-14T23:12:35.215+0530][18.067s][info][gc,phases   ] GC(17)   Post Evacuate Collection Set: 0.33ms
[2025-10-14T23:12:35.215+0530][18.067s][info][gc,phases   ] GC(17)   Other: 0.10ms
[2025-10-14T23:12:35.215+0530][18.067s][info][gc,heap     ] GC(17) Eden regions: 306->0(307)
[2025-10-14T23:12:35.215+0530][18.067s][info][gc,heap     ] GC(17) Survivor regions: 1->0(39)
[2025-10-14T23:12:35.215+0530][18.067s][info][gc,heap     ] GC(17) Old regions: 1->1
[2025-10-14T23:12:35.215+0530][18.067s][info][gc,heap     ] GC(17) Humongous regions: 0->0
[2025-10-14T23:12:35.215+0530][18.067s][info][gc,metaspace] GC(17) Metaspace: 297K(512K)->297K(512K) NonClass: 280K(384K)->280K(384K) Class: 16K(128K)->16K(128K)
[2025-10-14T23:12:35.215+0530][18.067s][info][gc          ] GC(17) Pause Young (Normal) (G1 Evacuation Pause) 306M->0M(512M) 1.338ms
[2025-10-14T23:12:35.215+0530][18.068s][info][gc,cpu      ] GC(17) User=0.05s Sys=0.11s Real=0.00s
[2025-10-14T23:12:35.224+0530][18.076s][info][gc,heap,exit] Heap
[2025-10-14T23:12:35.224+0530][18.076s][info][gc,heap,exit]  garbage-first heap   total reserved 524288K, committed 524288K, used 7887K [0x00000000e0000000, 0x0000000100000000)
[2025-10-14T23:12:35.224+0530][18.076s][info][gc,heap,exit]   region size 1024K, 7 young (7168K), 0 survivors (0K)
[2025-10-14T23:12:35.224+0530][18.076s][info][gc,heap,exit]  Metaspace       used 419K, committed 576K, reserved 1114112K
[2025-10-14T23:12:35.224+0530][18.076s][info][gc,heap,exit]   class space    used 31K, committed 128K, reserved 1048576K
